No articulo,Articulo,Palabra,Tipo entidad
2,0211-699501013259,0001,o
2,0211-699501013259,y,o
2,0211-699501013259,descenso,o
2,0211-699501013259,de,o
2,0211-699501013259,la,o
2,0211-699501013259,tHcy,i
2,0211-699501013259,240,o
2,0211-699501013259,IC,o
2,0211-699501013259,213,o
2,0211-699501013259,264,o
2,0211-699501013259,vs,o
2,0211-699501013259,199,o
2,0211-699501013259,IC,o
2,0211-699501013259,175,o
2,0211-699501013259,224,o
2,0211-699501013259,p,o
2,0211-699501013259,005,o
2,0211-699501013259,Han,o
2,0211-699501013259,recibido,o
2,0211-699501013259,suplementacion,i
2,0211-699501013259,durante,o
2,0211-699501013259,12,o
2,0211-699501013259,meses,o
2,0211-699501013259,33,o
2,0211-699501013259,pacientes,o
2,0211-699501013259,pero,o
2,0211-699501013259,a,o
2,0211-699501013259,pesar,o
2,0211-699501013259,de,o
2,0211-699501013259,un,o
2,0211-699501013259,continuo,o
2,0211-699501013259,aumento,o
2,0211-699501013259,del,o
2,0211-699501013259,folato,i
2,0211-699501013259,10078,o
2,0211-699501013259,IC,o
2,0211-699501013259,7481,o
2,0211-699501013259,12674,o
2,0211-699501013259,p,o
2,0211-699501013259,0001,o
2,0211-699501013259,solo,o
2,0211-699501013259,3,o
2,0211-699501013259,pacientes,o
2,0211-699501013259,presentan,o
2,0211-699501013259,niveles,o
2,0211-699501013259,normales,o
2,0211-699501013259,de,o
2,0211-699501013259,tHcy,i
2,0211-699501013259,correlacionandose,o
2,0211-699501013259,directamente,o
2,0211-699501013259,tHcy,i
2,0211-699501013259,con,o
2,0211-699501013259,la,o
2,0211-699501013259,albumina,i
2,0211-699501013259,r,o
2,0211-699501013259,056,o
2,0211-699501013259,p,o
2,0211-699501013259,0001,o
2,0211-699501013259,que,o
2,0211-699501013259,se,o
2,0211-699501013259,elevo,o
2,0211-699501013259,con,o
2,0211-699501013259,respecto,o
2,0211-699501013259,al,o
2,0211-699501013259,inicio,o
2,0211-699501013259,337,o
2,0211-699501013259,IC,o
2,0211-699501013259,327,o
2,0211-699501013259,346,o
2,0211-699501013259,vs,o
2,0211-699501013259,350,o
2,0211-699501013259,IC,o
2,0211-699501013259,337,o
2,0211-699501013259,363,o
2,0211-699501013259,p,o
2,0211-699501013259,005,o
2,0211-699501013259,Conclusion,o
2,0211-699501013259,Tras,o
2,0211-699501013259,suplementacion,i
2,0211-699501013259,con,o
2,0211-699501013259,acido,i
2,0211-699501013259,folico,i
2,0211-699501013259,y,o
2,0211-699501013259,vitamina,i
2,0211-699501013259,B6,i
2,0211-699501013259,aunque,o
2,0211-699501013259,inicialmente,o
2,0211-699501013259,se,o
2,0211-699501013259,reduce,o
2,0211-699501013259,la,o
2,0211-699501013259,tHcy,i
2,0211-699501013259,esta,o
2,0211-699501013259,respuesta,o
2,0211-699501013259,se,o
2,0211-699501013259,hace,o
2,0211-699501013259,refractaria,o
2,0211-699501013259,correlacionandose,o
2,0211-699501013259,directamente,o
2,0211-699501013259,la,o
2,0211-699501013259,tHcy,i
2,0211-699501013259,con,o
2,0211-699501013259,la,o
2,0211-699501013259,albumina,i
2,0211-699501013259,plasmatica,i
2,0211-699501013259,La,o
2,0211-699501013259,interpretacion,o
2,0211-699501013259,de,o
2,0211-699501013259,los,o
2,0211-699501013259,niveles,i
2,0211-699501013259,de,i
2,0211-699501013259,tHcy,i
2,0211-699501013259,debe,o
2,0211-699501013259,tener,o
2,0211-699501013259,en,o
2,0211-699501013259,cuenta,o
2,0211-699501013259,la,o
2,0211-699501013259,concentracion,i
2,0211-699501013259,de,i
2,0211-699501013259,albumina,i
3,0211-699501013259,Efecto,o
3,0211-699501013259,de,o
3,0211-699501013259,la,o
3,0211-699501013259,suplementacion,i
3,0211-699501013259,con,o
3,0211-699501013259,acido,i
3,0211-699501013259,folico,i
3,0211-699501013259,sobre,o
3,0211-699501013259,los,o
3,0211-699501013259,niveles,i
3,0211-699501013259,de,i
3,0211-699501013259,homocisteina,i
3,0211-699501013259,total,o
3,0211-699501013259,en,o
3,0211-699501013259,pacientes,o
3,0211-699501013259,en,o
3,0211-699501013259,hemodialisis,i
3,0211-699501013259,La,o
3,0211-699501013259,hiperhomocisteinemia,i
3,0211-699501013259,es,o
3,0211-699501013259,un,o
3,0211-699501013259,marcador,o
3,0211-699501013259,de,o
3,0211-699501013259,riesgo,o
3,0211-699501013259,independiente,o
3,0211-699501013259,de,o
3,0211-699501013259,morbimortalidad,o
3,0211-699501013259,cardiovascular,i
3,0211-699501013259,Hemos,o
3,0211-699501013259,intentado,o
3,0211-699501013259,prospectivamente,o
3,0211-699501013259,reducir,o
3,0211-699501013259,los,o
3,0211-699501013259,niveles,i
3,0211-699501013259,de,i
3,0211-699501013259,homocisteina,i
3,0211-699501013259,total,o
3,0211-699501013259,tHcy,i
3,0211-699501013259,mediante,o
3,0211-699501013259,suplemento,o
3,0211-699501013259,con,o
3,0211-699501013259,acido,i
3,0211-699501013259,folico,i
3,0211-699501013259,y,o
3,0211-699501013259,vitamina,i
3,0211-699501013259,B6,i
3,0211-699501013259,pp,i
3,0211-699501013259,valorando,o
3,0211-699501013259,su,o
3,0211-699501013259,posible,o
3,0211-699501013259,correlacion,o
3,0211-699501013259,con,o
3,0211-699501013259,dosis,o
3,0211-699501013259,de,o
3,0211-699501013259,dialisis,i
3,0211-699501013259,funcion,i
3,0211-699501013259,residual,i
3,0211-699501013259,y,o
3,0211-699501013259,parametros,o
3,0211-699501013259,nutricionales,o
3,0211-699501013259,Metodos,o
3,0211-699501013259,Todos,o
3,0211-699501013259,los,o
3,0211-699501013259,pacientes,o
3,0211-699501013259,en,o
3,0211-699501013259,hemodialisis,i
3,0211-699501013259,al,o
3,0211-699501013259,comienzo,o
3,0211-699501013259,del,o
3,0211-699501013259,estudio,o
3,0211-699501013259,que,o
3,0211-699501013259,no,o
3,0211-699501013259,recibian,o
3,0211-699501013259,acido,i
3,0211-699501013259,folico,i
3,0211-699501013259,ni,o
3,0211-699501013259,vitamina,i
3,0211-699501013259,B6,i
3,0211-699501013259,asi,o
3,0211-699501013259,como,o
3,0211-699501013259,los,o
3,0211-699501013259,incorporados,o
3,0211-699501013259,posteriormente,o
3,0211-699501013259,a,o
3,0211-699501013259,partir,o
3,0211-699501013259,de,o
3,0211-699501013259,su,o
3,0211-699501013259,tercer,o
3,0211-699501013259,mes,o
3,0211-699501013259,en,o
3,0211-699501013259,hemodialisis,i
3,0211-699501013259,recibieron,o
3,0211-699501013259,5,o
3,0211-699501013259,mg,o
3,0211-699501013259,orales,o
3,0211-699501013259,de,o
3,0211-699501013259,acido,i
3,0211-699501013259,folico,i
3,0211-699501013259,cada,o
3,0211-699501013259,48,o
3,0211-699501013259,horas,o
3,0211-699501013259,y,o
3,0211-699501013259,40,o
3,0211-699501013259,mg,o
3,0211-699501013259,orales,o
3,0211-699501013259,de,o
3,0211-699501013259,vitamina,i
3,0211-699501013259,B6,i
3,0211-699501013259,cada,o
3,0211-699501013259,semana,o
3,0211-699501013259,Se,o
3,0211-699501013259,determinaron,o
3,0211-699501013259,al,o
3,0211-699501013259,comienzo,o
3,0211-699501013259,del,o
3,0211-699501013259,estudio,o
3,0211-699501013259,y,o
3,0211-699501013259,cada,o
3,0211-699501013259,2,o
3,0211-699501013259,meses,o
3,0211-699501013259,niveles,i
3,0211-699501013259,de,i
3,0211-699501013259,folato,i
3,0211-699501013259,vitamina,i
3,0211-699501013259,B12,i
3,0211-699501013259,inmunoensayo,i
3,0211-699501013259,albumina,i
3,0211-699501013259,y,o
3,0211-699501013259,cinetica,o
3,0211-699501013259,de,o
3,0211-699501013259,la,o
3,0211-699501013259,urea,i
3,0211-699501013259,KTV,o
3,0211-699501013259,KRU,o
3,0211-699501013259,PCRn,o
3,0211-699501013259,y,o
3,0211-699501013259,cada,o
3,0211-699501013259,6,o
3,0211-699501013259,meses,o
3,0211-699501013259,tHcy,i
3,0211-699501013259,HPLC,i
3,0211-699501013259,y,o
3,0211-699501013259,pp,i
3,0211-699501013259,RIA,i
3,0211-699501013259,Resultados,o
3,0211-699501013259,80,o
3,0211-699501013259,pacientes,o
3,0211-699501013259,fueron,o
3,0211-699501013259,incluidos,o
3,0211-699501013259,en,o
3,0211-699501013259,el,o
3,0211-699501013259,estudio,o
3,0211-699501013259,basal,o
3,0211-699501013259,con,o
3,0211-699501013259,una,o
3,0211-699501013259,prevalencia,o
3,0211-699501013259,de,o
3,0211-699501013259,hiperhomocisteinemia,i
3,0211-699501013259,del,o
3,0211-699501013259,844,o
3,0211-699501013259,deficit,i
3,0211-699501013259,de,i
3,0211-699501013259,pp,i
3,0211-699501013259,en,o
3,0211-699501013259,el,o
3,0211-699501013259,32,o
3,0211-699501013259,y,o
3,0211-699501013259,folato,i
3,0211-699501013259,en,o
3,0211-699501013259,el,o
3,0211-699501013259,rango,o
3,0211-699501013259,normal,o
3,0211-699501013259,bajo,o
3,0211-699501013259,los,o
3,0211-699501013259,niveles,i
3,0211-699501013259,de,i
3,0211-699501013259,tHcy,i
3,0211-699501013259,se,o
3,0211-699501013259,correlacionaban,o
3,0211-699501013259,inversamente,o
3,0211-699501013259,con,o
3,0211-699501013259,los,o
3,0211-699501013259,del,o
3,0211-699501013259,folato,i
3,0211-699501013259,r,o
3,0211-699501013259,0336,o
3,0211-699501013259,p,o
3,0211-699501013259,001,o
3,0211-699501013259,pero,o
3,0211-699501013259,no,o
3,0211-699501013259,con,o
3,0211-699501013259,pp,i
3,0211-699501013259,B12,i
3,0211-699501013259,edad,o
3,0211-699501013259,albumina,i
3,0211-699501013259,KTV,o
3,0211-699501013259,KRU,o
3,0211-699501013259,PCRn,o
3,0211-699501013259,Cincuenta,o
3,0211-699501013259,y,o
3,0211-699501013259,ocho,o
3,0211-699501013259,pacientes,o
3,0211-699501013259,recibieron,o
3,0211-699501013259,seis,o
3,0211-699501013259,meses,o
3,0211-699501013259,de,o
3,0211-699501013259,suplementacion,i
3,0211-699501013259,con,o
3,0211-699501013259,normalizacion,o
3,0211-699501013259,del,o
3,0211-699501013259,pp,i
3,0211-699501013259,aumento,o
3,0211-699501013259,del,o
3,0211-699501013259,folato,i
3,0211-699501013259,703,o
3,0211-699501013259,IC,o
3,0211-699501013259,638,o
3,0211-699501013259,795,o
3,0211-699501013259,vs,o
3,0211-699501013259,6181,o
3,0211-699501013259,IC,o
3,0211-699501013259,4447,o
3,0211-699501013259,7811,o
3,0211-699501013259,p,o
3,0211-699501013259,0001,o
3,0211-699501013259,y,o
3,0211-699501013259,descenso,o
3,0211-699501013259,de,o
3,0211-699501013259,la,o
3,0211-699501013259,tHcy,i
3,0211-699501013259,240,o
3,0211-699501013259,IC,o
3,0211-699501013259,213,o
3,0211-699501013259,264,o
3,0211-699501013259,vs,o
3,0211-699501013259,199,o
3,0211-699501013259,IC,o
3,0211-699501013259,175,o
3,0211-699501013259,224,o
3,0211-699501013259,p,o
3,0211-699501013259,005,o
3,0211-699501013259,Han,o
3,0211-699501013259,recibido,o
3,0211-699501013259,suplementacion,i
3,0211-699501013259,durante,o
3,0211-699501013259,12,o
3,0211-699501013259,meses,o
3,0211-699501013259,33,o
3,0211-699501013259,pacientes,o
3,0211-699501013259,pero,o
3,0211-699501013259,a,o
3,0211-699501013259,pesar,o
3,0211-699501013259,de,o
3,0211-699501013259,un,o
3,0211-699501013259,continuo,o
3,0211-699501013259,aumento,o
3,0211-699501013259,del,o
3,0211-699501013259,folato,i
3,0211-699501013259,10078,o
3,0211-699501013259,IC,o
3,0211-699501013259,7481,o
3,0211-699501013259,12674,o
3,0211-699501013259,p,o
3,0211-699501013259,0001,o
3,0211-699501013259,solo,o
3,0211-699501013259,3,o
3,0211-699501013259,pacientes,o
3,0211-699501013259,presentan,o
3,0211-699501013259,niveles,o
3,0211-699501013259,normales,o
3,0211-699501013259,de,o
3,0211-699501013259,tHcy,i
3,0211-699501013259,correlacionandose,o
3,0211-699501013259,directamente,o
3,0211-699501013259,tHcy,i
3,0211-699501013259,con,o
3,0211-699501013259,la,o
3,0211-699501013259,albumina,i
3,0211-699501013259,r,o
3,0211-699501013259,056,o
3,0211-699501013259,p,o
3,0211-699501013259,0001,o
3,0211-699501013259,que,o
3,0211-699501013259,se,o
3,0211-699501013259,elevo,o
3,0211-699501013259,con,o
3,0211-699501013259,respecto,o
3,0211-699501013259,al,o
3,0211-699501013259,inicio,o
3,0211-699501013259,337,o
3,0211-699501013259,IC,o
3,0211-699501013259,327,o
3,0211-699501013259,346,o
3,0211-699501013259,vs,o
3,0211-699501013259,350,o
3,0211-699501013259,IC,o
3,0211-699501013259,337,o
3,0211-699501013259,363,o
3,0211-699501013259,p,o
3,0211-699501013259,005,o
3,0211-699501013259,Conclusion,o
3,0211-699501013259,Tras,o
3,0211-699501013259,suplementacion,i
3,0211-699501013259,con,o
3,0211-699501013259,acido,i
3,0211-699501013259,folico,i
3,0211-699501013259,y,o
3,0211-699501013259,vitamina,i
3,0211-699501013259,B6,i
3,0211-699501013259,aunque,o
3,0211-699501013259,inicialmente,o
3,0211-699501013259,se,o
3,0211-699501013259,reduce,o
3,0211-699501013259,la,o
3,0211-699501013259,tHcy,i
3,0211-699501013259,esta,o
3,0211-699501013259,respuesta,o
3,0211-699501013259,se,o
3,0211-699501013259,hace,o
3,0211-699501013259,refractaria,o
3,0211-699501013259,correlacionandose,o
3,0211-699501013259,directamente,o
3,0211-699501013259,la,o
3,0211-699501013259,tHcy,i
3,0211-699501013259,con,o
3,0211-699501013259,la,o
3,0211-699501013259,albumina,i
3,0211-699501013259,plasmatica,i
3,0211-699501013259,La,o
3,0211-699501013259,interpretacion,o
3,0211-699501013259,de,o
3,0211-699501013259,los,o
3,0211-699501013259,niveles,i
3,0211-699501013259,de,i
3,0211-699501013259,tHcy,i
3,0211-699501013259,debe,o
3,0211-699501013259,tener,o
3,0211-699501013259,en,o
3,0211-699501013259,cuenta,o
3,0211-699501013259,la,o
3,0211-699501013259,concentracion,i
3,0211-699501013259,de,i
3,0211-699501013259,albumina,i
4,0211-699501013259,Efecto,o
4,0211-699501013259,de,o
4,0211-699501013259,la,o
4,0211-699501013259,suplementacion,i
4,0211-699501013259,con,o
4,0211-699501013259,acido,i
4,0211-699501013259,folico,i
4,0211-699501013259,sobre,o
4,0211-699501013259,los,o
4,0211-699501013259,niveles,i
4,0211-699501013259,de,i
4,0211-699501013259,homocisteina,i
4,0211-699501013259,total,o
4,0211-699501013259,en,o
4,0211-699501013259,pacientes,o
4,0211-699501013259,en,o
4,0211-699501013259,hemodialisis,i
4,0211-699501013259,La,o
4,0211-699501013259,hiperhomocisteinemia,i
4,0211-699501013259,es,o
4,0211-699501013259,un,o
4,0211-699501013259,marcador,o
4,0211-699501013259,de,o
4,0211-699501013259,riesgo,o
4,0211-699501013259,independiente,o
4,0211-699501013259,de,o
4,0211-699501013259,morbimortalidad,o
4,0211-699501013259,cardiovascular,i
4,0211-699501013259,Hemos,o
4,0211-699501013259,intentado,o
4,0211-699501013259,prospectivamente,o
4,0211-699501013259,reducir,o
4,0211-699501013259,los,o
4,0211-699501013259,niveles,i
4,0211-699501013259,de,i
4,0211-699501013259,homocisteina,i
4,0211-699501013259,total,o
4,0211-699501013259,tHcy,i
4,0211-699501013259,mediante,o
4,0211-699501013259,suplemento,o
4,0211-699501013259,con,o
4,0211-699501013259,acido,i
4,0211-699501013259,folico,i
4,0211-699501013259,y,o
4,0211-699501013259,vitamina,i
4,0211-699501013259,B6,i
4,0211-699501013259,pp,i
4,0211-699501013259,valorando,o
4,0211-699501013259,su,o
4,0211-699501013259,posible,o
4,0211-699501013259,correlacion,o
4,0211-699501013259,con,o
4,0211-699501013259,dosis,o
4,0211-699501013259,de,o
4,0211-699501013259,dialisis,i
4,0211-699501013259,funcion,i
4,0211-699501013259,residual,i
4,0211-699501013259,y,o
4,0211-699501013259,parametros,o
4,0211-699501013259,nutricionales,o
4,0211-699501013259,Metodos,o
4,0211-699501013259,Todos,o
4,0211-699501013259,los,o
4,0211-699501013259,pacientes,o
4,0211-699501013259,en,o
4,0211-699501013259,hemodialisis,i
4,0211-699501013259,al,o
4,0211-699501013259,comienzo,o
4,0211-699501013259,del,o
4,0211-699501013259,estudio,o
4,0211-699501013259,que,o
4,0211-699501013259,no,o
4,0211-699501013259,recibian,o
4,0211-699501013259,acido,i
4,0211-699501013259,folico,i
4,0211-699501013259,ni,o
4,0211-699501013259,vitamina,i
4,0211-699501013259,B6,i
4,0211-699501013259,asi,o
4,0211-699501013259,como,o
4,0211-699501013259,los,o
4,0211-699501013259,incorporados,o
4,0211-699501013259,posteriormente,o
4,0211-699501013259,a,o
4,0211-699501013259,partir,o
4,0211-699501013259,de,o
4,0211-699501013259,su,o
4,0211-699501013259,tercer,o
4,0211-699501013259,mes,o
4,0211-699501013259,en,o
4,0211-699501013259,hemodialisis,i
4,0211-699501013259,recibieron,o
4,0211-699501013259,5,o
4,0211-699501013259,mg,o
4,0211-699501013259,orales,o
4,0211-699501013259,de,o
4,0211-699501013259,acido,i
4,0211-699501013259,folico,i
4,0211-699501013259,cada,o
4,0211-699501013259,48,o
4,0211-699501013259,horas,o
4,0211-699501013259,y,o
4,0211-699501013259,40,o
4,0211-699501013259,mg,o
4,0211-699501013259,orales,o
4,0211-699501013259,de,o
4,0211-699501013259,vitamina,i
4,0211-699501013259,B6,i
4,0211-699501013259,cada,o
4,0211-699501013259,semana,o
4,0211-699501013259,Se,o
4,0211-699501013259,determinaron,o
4,0211-699501013259,al,o
4,0211-699501013259,comienzo,o
4,0211-699501013259,del,o
4,0211-699501013259,estudio,o
4,0211-699501013259,y,o
4,0211-699501013259,cada,o
4,0211-699501013259,2,o
4,0211-699501013259,meses,o
4,0211-699501013259,niveles,i
4,0211-699501013259,de,i
4,0211-699501013259,folato,i
4,0211-699501013259,vitamina,i
4,0211-699501013259,B12,i
4,0211-699501013259,inmunoensayo,i
4,0211-699501013259,albumina,i
4,0211-699501013259,y,o
4,0211-699501013259,cinetica,o
4,0211-699501013259,de,o
4,0211-699501013259,la,o
4,0211-699501013259,urea,i
4,0211-699501013259,KTV,o
4,0211-699501013259,KRU,o
4,0211-699501013259,PCRn,o
4,0211-699501013259,y,o
4,0211-699501013259,cada,o
4,0211-699501013259,6,o
4,0211-699501013259,meses,o
4,0211-699501013259,tHcy,i
4,0211-699501013259,HPLC,i
4,0211-699501013259,y,o
4,0211-699501013259,pp,i
4,0211-699501013259,RIA,i
4,0211-699501013259,Resultados,o
4,0211-699501013259,80,o
4,0211-699501013259,pacientes,o
4,0211-699501013259,fueron,o
4,0211-699501013259,incluidos,o
4,0211-699501013259,en,o
4,0211-699501013259,el,o
4,0211-699501013259,estudio,o
4,0211-699501013259,basal,o
4,0211-699501013259,con,o
4,0211-699501013259,una,o
4,0211-699501013259,prevalencia,o
4,0211-699501013259,de,o
4,0211-699501013259,hiperhomocisteinemia,i
4,0211-699501013259,del,o
4,0211-699501013259,844,o
4,0211-699501013259,deficit,i
4,0211-699501013259,de,i
4,0211-699501013259,pp,i
4,0211-699501013259,en,o
4,0211-699501013259,el,o
4,0211-699501013259,32,o
4,0211-699501013259,y,o
4,0211-699501013259,folato,i
4,0211-699501013259,en,o
4,0211-699501013259,el,o
4,0211-699501013259,rango,o
4,0211-699501013259,normal,o
4,0211-699501013259,bajo,o
4,0211-699501013259,los,o
4,0211-699501013259,niveles,i
4,0211-699501013259,de,i
4,0211-699501013259,tHcy,i
4,0211-699501013259,se,o
4,0211-699501013259,correlacionaban,o
4,0211-699501013259,inversamente,o
